Customer_ID,Age,Gender,Marital_Status,Education,Employment_Type,Job_Experience,Annual_Income,Monthly_Income,Credit_Score,Loan_Amount,Loan_Term,Interest_Rate,EMI,Existing_Loans,Debt_To_Income_Ratio,Number_of_Dependents,Savings_Balance,Current_Balance,Home_Ownership,Loan_Purpose,Previous_Defaults,Loan_Status,Default
19893,59,Male,Single,Bachelor,Self-Employed,5,101561.73,8463.48,711,36483.33,60,0.1045,783.27,1,0.133,0,22759.74,9992.07,Rent,Education,0,Approved,No
19894,69,Female,Single,High School,Self-Employed,28,75278.07,6273.17,660,56594.83,48,0.1409,1549.09,1,0.302,1,7947.18,4675.49,Rent,Auto,0,Approved,No
19895,69,Male,Married,Bachelor,Unemployed,0,3248.6,270.72,591,6625.95,48,0.1353,179.51,1,0.9836,2,8907.22,3927.04,Mortgage,Home,0,Defaulted,Yes
19896,32,Female,Single,Bachelor,Salaried,8,77740.36,6478.36,662,64564.5,48,0.1461,1784.14,2,0.3163,0,24129.27,7045.09,Rent,Auto,0,Pending,No
19897,65,Female,Married,Bachelor,Salaried,31,112389.43,9365.79,744,68513.95,48,0.0656,1626.7,1,0.1941,3,7940.88,5519.86,Mortgage,Personal,0,Approved,No
19898,30,Male,Married,High School,Self-Employed,4,43069.75,3589.15,649,15426.82,12,0.1239,1373.47,0,0.3827,2,19237.93,6462.63,Rent,Personal,0,Approved,No
19899,27,Female,Divorced,Bachelor,Self-Employed,2,114826.46,9568.87,620,82522.56,24,0.1584,4034.26,3,0.4621,0,14191.37,5337.19,Mortgage,Education,0,Approved,No
19900,66,Male,Single,Master,Salaried,33,328562.44,27380.2,618,206885.03,60,0.1547,4972.97,1,0.1872,3,21270.92,6176.2,Own,Auto,0,Approved,No
19901,21,Female,Married,Bachelor,Salaried,0,56515.52,4709.63,622,34925.77,24,0.1396,1676.23,0,0.3559,0,14135.51,6433.51,Mortgage,Personal,0,Approved,No
19902,69,Female,Married,High School,Salaried,28,74424.5,6202.04,696,15192.79,12,0.0998,1335.55,0,0.2153,3,17925.0,5339.51,Rent,Auto,0,Approved,No
19903,56,Female,Single,High School,Unemployed,0,6545.44,545.45,543,24005.59,36,0.228,926.75,0,1.5,0,7068.42,4052.71,Rent,Home,1,Defaulted,Yes
19904,41,Female,Single,Bachelor,Unemployed,0,8639.71,719.98,497,39351.63,48,0.1905,1177.66,1,1.5,2,1109.83,2260.7,Mortgage,Home,1,Defaulted,Yes
19905,57,Female,Married,PhD,Salaried,11,114827.06,9568.92,663,22421.55,36,0.16,788.28,2,0.1146,2,25105.86,5211.7,Mortgage,Personal,1,Approved,No
19906,44,Female,Single,High School,Salaried,16,108025.22,9002.1,706,164447.55,60,0.0884,3400.9,0,0.3778,0,39238.27,10566.82,Rent,Business,0,Approved,No
19907,45,Female,Married,Bachelor,Salaried,8,56784.14,4732.01,678,16886.34,24,0.1177,793.09,2,0.2417,0,17805.4,8548.4,Rent,Auto,1,Approved,No
19908,27,Male,Divorced,High School,Student,0,6133.56,511.13,766,3053.04,60,0.0607,59.12,2,1.3564,1,6863.65,4043.16,Mortgage,Education,0,Defaulted,Yes
19909,62,Female,Married,Bachelor,Unemployed,0,8363.97,697.0,588,3000.0,36,0.1467,103.51,2,0.7977,1,6176.93,2985.55,Rent,Education,1,Defaulted,Yes
19910,37,Female,Married,Bachelor,Salaried,10,73942.49,6161.87,747,260162.97,48,0.0757,6298.96,3,1.1187,0,25781.17,6271.68,Own,Home,0,Approved,No
19911,49,Male,Married,Master,Salaried,11,104984.37,8748.7,718,378740.45,12,0.0944,33198.74,2,1.5,4,0.0,1922.97,Rent,Home,0,Defaulted,Yes
19912,50,Male,Married,High School,Salaried,2,74323.69,6193.64,639,55983.78,36,0.1377,1907.14,1,0.3292,2,13227.77,3977.47,Own,Personal,0,Approved,No
19913,27,Male,Single,Master,Salaried,0,86417.64,7201.47,656,49203.71,48,0.1698,1419.27,2,0.2817,0,28426.7,6762.23,Own,Personal,0,Approved,No
19914,53,Male,Married,Bachelor,Student,0,14212.63,1184.39,635,32312.8,48,0.1505,900.11,1,0.9339,1,7813.56,3048.67,Rent,Home,0,Approved,No
19915,27,Male,Married,Master,Salaried,5,73043.9,6086.99,680,316878.17,24,0.1048,14692.62,0,1.5,1,7556.51,7015.58,Rent,Home,0,Defaulted,Yes
19916,44,Male,Single,Bachelor,Self-Employed,3,120259.19,10021.6,582,416507.03,24,0.1276,19754.58,0,1.5,3,18715.46,8169.6,Rent,Home,0,Defaulted,Yes
19917,31,Male,Single,High School,Salaried,0,70735.83,5894.65,549,153592.22,48,0.2054,4718.17,1,0.8478,0,14498.78,5984.43,Rent,Home,2,Defaulted,Yes
19918,29,Female,Single,Master,Salaried,3,116452.46,9704.37,755,86990.09,24,0.0752,3915.31,0,0.4035,0,18442.94,8523.8,Rent,Business,0,Approved,No
19919,32,Male,Married,High School,Self-Employed,1,65433.15,5452.76,673,11117.71,48,0.0812,272.04,1,0.1129,0,21379.79,5373.05,Mortgage,Education,0,Approved,No
19920,55,Female,Single,Bachelor,Self-Employed,18,120893.91,10074.49,701,221475.83,36,0.0901,7043.9,1,0.7342,4,24040.69,9737.97,Mortgage,Home,0,Approved,No
19921,24,Female,Married,Master,Self-Employed,1,131632.71,10969.39,651,104657.49,48,0.1696,3017.73,3,0.3625,0,44290.72,12636.58,Mortgage,Personal,0,Approved,No
19922,56,Female,Married,High School,Self-Employed,14,57957.71,4829.81,694,46604.73,60,0.0919,971.74,0,0.2012,0,10322.48,3638.9,Rent,Education,0,Approved,No
19923,48,Female,Married,Bachelor,Salaried,25,210471.76,17539.31,775,64600.01,12,0.0659,5577.43,0,0.318,1,0.0,1696.9,Mortgage,Education,0,Approved,No
19924,33,Male,Married,Master,Salaried,6,159769.98,13314.16,819,64841.61,36,0.0526,1950.94,0,0.1465,0,60920.42,26881.64,Rent,Education,0,Approved,No
19925,43,Female,Married,PhD,Self-Employed,22,289654.6,24137.88,546,1115704.55,60,0.1722,27860.28,2,1.1836,0,86347.8,40337.46,Rent,Home,1,Defaulted,Yes
19926,39,Female,Divorced,Bachelor,Salaried,12,144838.71,12069.89,637,45184.15,12,0.1437,4064.82,1,0.3524,1,0.0,1423.19,Rent,Education,0,Approved,No
19927,62,Male,Divorced,Bachelor,Salaried,33,147003.24,12250.27,674,298010.58,48,0.0878,7384.91,2,0.6521,0,13132.01,6309.17,Rent,Home,0,Pending,No
19928,57,Male,Divorced,Bachelor,Unemployed,0,3899.18,324.93,613,3000.0,24,0.1398,144.01,1,0.8937,1,783.98,1147.6,Mortgage,Auto,1,Defaulted,Yes
19929,59,Male,Single,Bachelor,Unemployed,0,5548.15,462.35,708,3000.0,48,0.1036,76.61,3,1.5,0,7586.13,6984.14,Rent,Auto,0,Defaulted,Yes
19930,44,Male,Single,Bachelor,Self-Employed,8,53334.55,4444.55,699,9612.37,24,0.096,441.79,2,0.1652,1,10075.71,5003.35,Mortgage,Education,0,Approved,No
19931,36,Male,Married,Master,Salaried,12,113994.1,9499.51,709,107191.78,48,0.1005,2721.24,0,0.2865,0,0.0,1639.13,Own,Auto,0,Pending,No
19932,53,Female,Married,High School,Unemployed,0,8073.01,672.75,686,5656.4,60,0.0877,116.79,0,0.1736,1,1431.85,1580.11,Rent,Auto,0,Approved,No
19933,32,Female,Single,High School,Unemployed,0,10465.42,872.12,474,3000.0,60,0.173,75.04,0,0.086,0,1393.93,2766.71,Mortgage,Auto,1,Defaulted,Yes
19934,54,Female,Single,Bachelor,Self-Employed,24,210257.8,17521.48,652,137422.29,48,0.1385,3744.93,1,0.2333,0,58721.8,20547.68,Mortgage,Auto,0,Approved,No
19935,27,Female,Divorced,PhD,Salaried,5,183326.11,15277.18,637,61358.49,24,0.1323,2923.73,1,0.215,0,13673.89,2919.85,Rent,Education,0,Approved,No
19936,31,Female,Single,Bachelor,Salaried,0,104388.89,8699.07,650,93016.57,36,0.1418,3187.22,0,0.3664,1,27092.81,5554.16,Rent,Business,0,Approved,No
19937,51,Female,Married,PhD,Self-Employed,27,205755.11,17146.26,638,154088.79,24,0.1617,7557.19,1,0.4598,0,126.44,4368.28,Own,Auto,0,Approved,No
19938,49,Female,Single,Master,Self-Employed,12,174300.96,14525.08,653,154341.26,36,0.1633,5451.36,0,0.3753,1,67487.88,12055.77,Mortgage,Education,1,Approved,No
19939,33,Male,Married,Master,Salaried,5,177212.02,14767.67,718,63593.64,60,0.1102,1383.31,0,0.0937,1,49652.67,10236.04,Mortgage,Auto,0,Approved,No
19940,51,Female,Married,Master,Salaried,26,226601.38,18883.45,625,86651.19,36,0.1577,3036.57,0,0.1608,1,104726.57,22286.36,Own,Auto,0,Approved,No
19941,22,Female,Single,Master,Self-Employed,1,96499.58,8041.63,727,342822.76,48,0.0962,8632.44,3,1.1469,0,38215.23,6633.45,Rent,Home,0,Approved,No
19942,59,Male,Divorced,Master,Self-Employed,35,183043.97,15253.66,695,147499.39,24,0.1041,6834.29,1,0.4629,1,0.0,1278.51,Rent,Personal,0,Approved,No
19943,35,Female,Married,Bachelor,Salaried,5,73329.12,6110.76,727,35499.39,36,0.0877,1125.07,1,0.241,4,25679.32,12430.41,Rent,Personal,0,Approved,No
19944,31,Female,Married,High School,Salaried,10,49172.95,4097.75,584,126895.29,48,0.1204,3344.13,1,0.8733,0,2916.64,2457.55,Rent,Home,1,Defaulted,Yes
19945,54,Female,Divorced,High School,Self-Employed,5,72173.02,6014.42,709,31734.87,36,0.1034,1029.07,1,0.2238,0,17911.58,10023.91,Own,Personal,0,Approved,No
19946,59,Male,Married,High School,Salaried,12,90575.63,7547.97,771,150025.35,24,0.0782,6772.93,0,0.8973,0,26699.75,9201.31,Mortgage,Business,0,Approved,No
19947,24,Female,Married,High School,Salaried,3,71654.56,5971.21,564,136986.34,48,0.2281,4376.37,0,0.7329,1,23618.2,3945.21,Mortgage,Home,0,Approved,No
19948,31,Male,Single,High School,Salaried,6,59981.5,4998.46,648,243829.71,24,0.1555,11886.3,2,1.5,0,14559.94,5993.22,Mortgage,Home,0,Defaulted,Yes
19949,49,Male,Married,Master,Salaried,4,74038.19,6169.85,718,160902.58,60,0.0877,3322.14,0,0.5384,2,10693.29,4227.56,Mortgage,Business,0,Approved,No
19950,22,Male,Single,Bachelor,Self-Employed,0,69144.44,5762.04,670,161787.08,48,0.149,4494.46,0,0.78,1,32598.31,5163.15,Rent,Home,0,Approved,No
19951,36,Female,Single,Bachelor,Self-Employed,12,138590.2,11549.18,665,92222.22,12,0.1679,8401.92,1,0.7588,0,12929.14,4851.24,Rent,Education,1,Approved,No
19952,59,Female,Married,Master,Self-Employed,26,276581.51,23048.46,683,956846.07,36,0.0888,30374.04,0,1.3178,4,13564.75,5761.83,Mortgage,Home,0,Approved,No
19953,33,Male,Single,Bachelor,Unemployed,0,2811.51,234.29,544,3000.0,36,0.1976,111.12,0,0.2222,0,3179.61,2903.21,Mortgage,Auto,2,Defaulted,Yes
19954,57,Female,Married,High School,Salaried,18,63975.32,5331.28,733,158144.1,60,0.0985,3348.43,1,0.6798,0,25184.17,9145.71,Rent,Business,0,Approved,No
19955,37,Male,Married,Master,Salaried,0,146196.33,12183.03,679,549500.01,60,0.1092,11925.55,0,0.9789,0,38552.22,8953.86,Mortgage,Home,0,Pending,No
19956,41,Male,Married,Bachelor,Salaried,3,78285.39,6523.78,668,19070.62,60,0.164,467.82,1,0.0926,0,0.0,1775.18,Rent,Education,0,Approved,No
19957,64,Female,Single,Bachelor,Self-Employed,1,44511.82,3709.32,622,107203.51,48,0.1493,2979.75,0,0.8033,2,1352.72,3151.87,Rent,Home,0,Approved,No
19958,39,Male,Single,Bachelor,Salaried,11,76000.38,6333.37,750,39890.66,36,0.0607,1214.82,4,0.3231,0,79.75,1141.01,Rent,Personal,0,Approved,No
19959,27,Female,Married,Bachelor,Salaried,1,103550.93,8629.24,703,42755.05,36,0.111,1401.77,0,0.1624,2,12913.95,2360.72,Mortgage,Education,0,Rejected,No
19960,58,Male,Married,Master,Salaried,32,287162.88,23930.24,701,208770.5,24,0.092,9556.8,0,0.3994,2,41516.37,19580.86,Rent,Auto,0,Approved,No
19961,28,Male,Single,High School,Unemployed,0,4174.76,347.9,585,3000.0,36,0.1535,104.51,3,1.0924,0,4250.43,2962.69,Mortgage,Education,0,Defaulted,Yes
19962,33,Female,Married,PhD,Self-Employed,11,108282.17,9023.51,596,82568.09,36,0.1581,2895.11,0,0.3208,1,11760.78,3632.84,Own,Education,1,Approved,No
19963,57,Female,Married,High School,Salaried,6,35922.45,2993.54,652,30185.45,60,0.1435,707.85,1,0.3476,1,10131.26,4885.75,Rent,Auto,0,Approved,No
19964,22,Male,Single,Bachelor,Student,0,9996.62,833.05,605,25523.84,24,0.1397,1225.11,1,1.5,3,2951.76,2569.73,Mortgage,Home,0,Defaulted,Yes
19965,61,Female,Married,Master,Self-Employed,28,253459.22,21121.6,580,223232.91,24,0.1912,11265.88,2,0.5559,0,31673.73,7531.74,Mortgage,Auto,1,Defaulted,Yes
19966,31,Female,Single,Master,Salaried,3,92258.4,7688.2,614,327582.83,36,0.1232,10930.57,3,1.5,0,18064.29,5976.79,Rent,Home,1,Defaulted,Yes
19967,44,Female,Divorced,High School,Salaried,4,33999.89,2833.32,639,21192.44,36,0.1639,749.15,1,0.3167,3,15700.45,8957.34,Mortgage,Auto,0,Approved,No
19968,26,Male,Single,High School,Salaried,0,49600.12,4133.34,540,32336.51,36,0.223,1239.97,1,0.3304,0,10342.23,5114.56,Own,Auto,0,Approved,No
19969,46,Female,Single,Bachelor,Self-Employed,12,79805.29,6650.44,746,73299.08,36,0.0581,2223.6,0,0.3344,0,36517.91,8655.08,Mortgage,Business,0,Approved,No
19970,27,Female,Divorced,High School,Salaried,5,40855.37,3404.61,670,8484.89,36,0.1472,292.97,1,0.1413,1,12216.18,4869.88,Mortgage,Education,0,Approved,No
19971,59,Male,Single,Bachelor,Salaried,28,202669.81,16889.15,724,172425.16,24,0.1011,7965.3,2,0.4968,0,15596.49,7842.22,Rent,Education,0,Pending,No
19972,39,Female,Married,Master,Salaried,17,185539.66,15461.64,721,105479.16,48,0.1005,2677.76,0,0.1732,1,79768.19,20767.49,Mortgage,Auto,0,Approved,No
19973,26,Female,Single,Bachelor,Unemployed,0,5150.98,429.25,636,3646.57,48,0.1277,97.41,1,0.4374,2,4927.77,1715.05,Own,Auto,0,Approved,No
19974,63,Female,Divorced,High School,Unemployed,0,6605.5,550.46,469,5153.24,48,0.2018,157.31,2,1.1139,1,7184.45,2355.16,Rent,Personal,2,Defaulted,Yes
19975,49,Female,Married,Bachelor,Salaried,9,73840.16,6153.35,707,24620.08,48,0.0855,607.42,0,0.0987,1,0.0,1358.13,Mortgage,Education,0,Approved,No
19976,63,Female,Married,Master,Salaried,18,182606.45,15217.2,620,50053.16,36,0.133,1693.73,2,0.1589,0,45762.85,6811.14,Mortgage,Personal,0,Approved,No
19977,59,Female,Single,Bachelor,Unemployed,0,9569.95,797.5,612,3000.0,36,0.1253,100.4,3,0.8361,2,6436.63,2857.73,Rent,Education,0,Defaulted,Yes
19978,22,Female,Single,Bachelor,Self-Employed,1,72415.23,6034.6,531,23598.46,36,0.2299,913.37,2,0.1929,2,0.0,3399.1,Rent,Education,0,Approved,No
19979,39,Female,Married,Bachelor,Unemployed,0,5837.31,486.44,565,3000.0,36,0.1815,108.68,0,0.2174,0,4948.14,2493.17,Rent,Auto,0,Approved,No
19980,24,Female,Single,High School,Unemployed,0,4517.65,376.47,599,3000.0,36,0.1366,102.04,2,1.5,0,4800.05,3682.46,Mortgage,Education,0,Defaulted,Yes
19981,26,Male,Married,Bachelor,Self-Employed,0,61760.33,5146.69,664,20352.8,36,0.1623,717.86,4,0.324,2,12189.51,8279.51,Rent,Education,0,Approved,No
19982,69,Male,Married,Bachelor,Salaried,20,116107.8,9675.65,622,89565.56,48,0.1398,2446.61,0,0.2529,0,9454.81,6100.39,Rent,Auto,0,Approved,No
19983,57,Female,Married,Bachelor,Salaried,0,60960.03,5080.0,703,12603.86,36,0.0814,395.77,0,0.0779,1,8123.83,1621.76,Rent,Auto,0,Pending,No
19984,48,Male,Single,Bachelor,Salaried,8,58440.48,4870.04,740,9270.19,12,0.1044,816.9,1,0.2331,0,12652.35,6866.92,Mortgage,Personal,0,Approved,No
19985,50,Female,Married,Bachelor,Self-Employed,23,93285.52,7773.79,673,16431.02,60,0.0801,333.24,3,0.1498,0,2169.89,3259.67,Mortgage,Personal,0,Rejected,No
19986,27,Female,Married,Bachelor,Salaried,1,116706.76,9725.56,603,79942.51,36,0.1558,2793.99,1,0.3257,0,17760.72,3227.9,Own,Education,0,Approved,No
19987,29,Female,Married,High School,Salaried,6,53508.56,4459.05,714,40386.14,48,0.0934,1011.54,2,0.2899,2,15454.52,6605.13,Mortgage,Business,0,Approved,No
19988,45,Female,Married,Master,Salaried,22,245410.02,20450.84,716,198419.14,48,0.0918,4954.65,0,0.2423,1,0.0,1123.49,Mortgage,Auto,0,Approved,No
19989,53,Female,Single,Bachelor,Student,0,12172.93,1014.41,678,29567.28,48,0.093,740.0,1,1.0838,1,9017.24,3700.64,Mortgage,Business,0,Defaulted,Yes
19990,21,Male,Married,High School,Salaried,0,53208.05,4434.0,812,73080.83,36,0.0772,2280.66,3,0.5972,0,14464.09,4420.63,Mortgage,Business,0,Approved,No
19991,26,Female,Divorced,High School,Salaried,2,51289.92,4274.16,702,21230.31,48,0.0887,527.01,1,0.1816,0,0.0,1933.64,Mortgage,Personal,0,Approved,No
19992,38,Male,Single,Bachelor,Salaried,6,108370.54,9030.88,719,54824.47,24,0.12,2580.78,0,0.2858,0,42177.83,11829.62,Mortgage,Auto,0,Approved,No
19993,30,Male,Married,Bachelor,Salaried,7,104084.46,8673.7,721,58506.07,36,0.1104,1916.52,0,0.221,0,19737.38,10200.68,Rent,Education,0,Approved,No
19994,48,Male,Single,High School,Unemployed,0,9339.11,778.26,595,8512.44,36,0.1277,285.88,1,0.6401,1,5598.29,4256.95,Own,Personal,0,Defaulted,Yes
19995,31,Male,Married,High School,Student,0,14938.43,1244.87,601,12431.22,36,0.1537,433.19,4,1.3794,1,8362.57,2614.22,Mortgage,Personal,0,Defaulted,Yes
19996,53,Male,Married,High School,Salaried,26,83119.82,6926.65,721,152944.08,48,0.1063,3925.49,2,0.6092,0,29170.42,11473.11,Rent,Home,0,Approved,No
19997,21,Male,Single,PhD,Salaried,0,104243.75,8686.98,694,204269.07,36,0.0943,6536.66,0,0.7525,4,0.0,2491.42,Mortgage,Home,0,Approved,No
19998,33,Female,Married,Bachelor,Self-Employed,9,121293.44,10107.79,583,69937.61,48,0.1368,1899.94,4,0.3191,0,38403.91,18368.21,Rent,Education,0,Approved,No
19999,57,Female,Married,Bachelor,Salaried,1,104873.28,8739.44,815,50746.69,12,0.0573,4361.29,0,0.499,2,28718.62,7620.05,Own,Auto,0,Approved,No
20000,40,Male,Divorced,Master,Salaried,1,71754.61,5979.55,655,169679.07,24,0.1626,8329.11,0,1.3929,0,11032.14,3110.79,Mortgage,Home,0,Approved,No
20001,21,Male,Married,Bachelor,Salaried,0,101601.44,8466.79,615,69912.42,12,0.1362,6264.74,1,0.7762,0,49245.53,19114.06,Rent,Personal,1,Defaulted,Yes
20002,23,Female,Married,Bachelor,Unemployed,0,10964.33,913.69,631,9913.62,12,0.16,899.47,0,0.9844,1,7056.76,2647.08,Mortgage,Education,0,Defaulted,Yes
20003,38,Female,Divorced,Bachelor,Self-Employed,15,107383.49,8948.62,661,82370.03,24,0.1415,3960.66,0,0.4426,0,25366.52,12128.7,Rent,Education,0,Approved,No
20004,61,Female,Married,Bachelor,Salaried,11,82787.82,6898.98,721,56260.99,24,0.099,2593.56,2,0.4634,0,28597.25,10005.77,Mortgage,Education,0,Pending,No
20005,34,Male,Married,High School,Unemployed,0,6005.79,500.48,675,9678.84,24,0.1143,453.04,1,1.1716,0,5607.99,3538.66,Rent,Business,0,Defaulted,Yes
20006,51,Female,Married,Bachelor,Self-Employed,7,65916.06,5493.0,713,12884.99,24,0.1176,605.1,2,0.2091,0,29277.36,5426.19,Mortgage,Personal,0,Approved,No
20007,47,Female,Married,High School,Self-Employed,25,55918.57,4659.88,719,26658.6,36,0.0966,855.95,1,0.2256,1,1961.5,1565.42,Mortgage,Business,0,Pending,No
20008,37,Female,Single,High School,Salaried,9,88213.28,7351.11,612,69968.63,36,0.1578,2452.3,2,0.4248,2,32201.68,7190.97,Own,Auto,0,Approved,No
20009,66,Male,Single,High School,Salaried,14,83446.17,6953.85,685,49165.19,36,0.0826,1546.56,1,0.2442,0,0.0,1280.84,Mortgage,Personal,0,Approved,No
20010,49,Male,Married,Bachelor,Salaried,15,119292.97,9941.08,664,36375.31,48,0.1349,984.73,2,0.131,0,34074.66,7734.62,Mortgage,Auto,0,Approved,No
20011,56,Male,Married,Master,Unemployed,0,4139.88,344.99,512,3000.0,24,0.2147,154.85,1,0.6004,2,3002.49,4440.29,Rent,Education,1,Defaulted,Yes
20012,57,Male,Married,Bachelor,Salaried,24,154705.89,12892.16,730,121538.71,48,0.0839,2989.42,1,0.2526,0,45416.9,6916.54,Mortgage,Education,0,Approved,No
20013,46,Female,Married,Master,Salaried,3,100984.31,8415.36,778,98143.7,36,0.0598,2984.83,0,0.3547,2,9109.38,3931.3,Mortgage,Auto,0,Approved,No
20014,37,Female,Single,Bachelor,Salaried,4,87538.38,7294.87,531,169714.99,24,0.1894,8550.15,1,1.2168,3,18724.89,8985.1,Mortgage,Home,1,Defaulted,Yes
20015,42,Female,Married,Bachelor,Salaried,16,72667.32,6055.61,728,36209.6,36,0.0898,1151.12,3,0.3721,0,34794.87,12704.66,Mortgage,Auto,0,Approved,No
20016,45,Female,Single,High School,Salaried,9,96750.92,8062.58,705,66768.01,48,0.1131,1735.72,0,0.2153,0,15580.67,3315.05,Mortgage,Auto,1,Approved,No
20017,22,Female,Single,Master,Salaried,1,131474.23,10956.19,805,73015.68,24,0.0708,3271.75,1,0.3248,4,46157.37,23828.58,Rent,Education,0,Approved,No
20018,42,Male,Single,High School,Salaried,0,62059.62,5171.64,806,118837.05,36,0.0778,3711.87,1,0.7507,0,0.0,3350.12,Mortgage,Home,0,Pending,No
20019,25,Female,Single,Bachelor,Salaried,0,81133.38,6761.12,698,16826.75,24,0.105,780.36,0,0.1154,0,32611.02,18125.48,Own,Personal,0,Approved,No
20020,24,Female,Single,Bachelor,Salaried,2,58940.08,4911.67,687,260003.88,36,0.0891,8257.17,1,1.5,1,292.08,268.94,Mortgage,Home,0,Defaulted,Yes
20021,56,Male,Single,Bachelor,Salaried,2,48890.6,4074.22,603,117687.44,12,0.1596,10675.65,2,1.5,0,26348.51,9221.29,Mortgage,Home,1,Defaulted,Yes
20022,26,Male,Married,High School,Self-Employed,0,43070.02,3589.17,789,86300.64,60,0.0559,1652.03,0,0.4603,4,0.0,0.0,Mortgage,Home,0,Approved,No
20023,41,Female,Single,Bachelor,Salaried,15,109536.5,9128.04,578,268687.04,36,0.1979,9956.65,1,1.1048,0,14150.62,6984.44,Mortgage,Home,0,Defaulted,Yes
20024,33,Female,Single,Master,Salaried,6,156367.65,13030.64,663,35722.82,36,0.157,1250.62,0,0.096,1,47111.85,15406.47,Mortgage,Auto,0,Approved,No
20025,57,Male,Divorced,Master,Self-Employed,17,108885.94,9073.83,649,63027.71,12,0.1296,5628.28,1,0.6579,1,36682.93,9046.55,Mortgage,Auto,1,Approved,No
20026,45,Female,Married,Master,Salaried,20,237031.3,19752.61,695,236248.57,48,0.0965,5952.24,2,0.3286,1,12928.85,3254.03,Mortgage,Personal,0,Approved,No
20027,46,Female,Single,Bachelor,Unemployed,0,6428.92,535.74,523,24803.14,48,0.2045,760.73,0,1.42,1,5386.35,3176.53,Rent,Home,0,Defaulted,Yes
20028,59,Female,Single,Bachelor,Salaried,7,124795.96,10399.66,643,26869.0,36,0.1383,916.1,1,0.118,4,0.0,2254.95,Own,Education,1,Approved,No
20029,40,Male,Married,High School,Student,0,9947.2,828.93,624,3000.0,12,0.1469,270.34,0,0.3261,3,4861.65,4395.06,Rent,Auto,0,Approved,No
20030,53,Male,Married,Master,Salaried,24,108101.41,9008.45,709,420496.79,24,0.0979,19363.06,0,1.5,0,0.0,829.03,Rent,Home,0,Defaulted,Yes
20031,34,Female,Single,Bachelor,Salaried,7,106375.27,8864.61,543,60353.86,36,0.2022,2249.74,1,0.2925,1,14262.78,6668.94,Mortgage,Auto,1,Approved,No
20032,56,Female,Single,Bachelor,Salaried,5,83447.93,6953.99,698,328113.29,48,0.0816,8034.87,1,1.2034,0,15325.11,6812.88,Rent,Home,0,Approved,No
20033,37,Male,Divorced,Master,Salaried,7,122790.81,10232.57,628,69138.25,24,0.1488,3348.34,0,0.3272,1,0.0,1997.43,Mortgage,Education,0,Pending,No
20034,41,Male,Married,Bachelor,Salaried,19,169301.56,14108.46,681,671297.99,60,0.1126,14682.84,1,1.0545,0,20745.55,7596.89,Rent,Home,0,Approved,No
20035,66,Male,Married,Bachelor,Salaried,28,114889.35,9574.11,665,64326.12,24,0.1442,3101.26,1,0.3601,2,53199.26,29279.7,Rent,Personal,1,Approved,No
20036,36,Male,Single,High School,Salaried,4,30487.62,2540.63,561,64971.16,48,0.1729,1884.51,2,1.0314,0,7865.5,5793.12,Mortgage,Home,0,Defaulted,Yes
20037,66,Female,Single,Bachelor,Unemployed,0,4861.52,405.13,749,3000.0,24,0.0661,133.79,3,1.3418,2,4015.63,3722.2,Rent,Personal,0,Approved,No
20038,36,Female,Married,Master,Salaried,2,70751.92,5895.99,649,13937.83,24,0.1368,667.09,0,0.1131,0,2144.66,752.46,Mortgage,Personal,1,Pending,No
20039,40,Male,Divorced,Bachelor,Salaried,18,108852.19,9071.02,644,78618.66,12,0.1311,7026.06,0,0.7746,3,17745.23,2527.7,Rent,Education,0,Defaulted,Yes
20040,49,Male,Single,Bachelor,Salaried,6,65845.93,5487.16,797,27100.32,60,0.0575,520.78,3,0.187,1,3299.0,2597.64,Own,Education,0,Pending,No
20041,48,Female,Divorced,High School,Self-Employed,11,42986.19,3582.18,702,145857.31,48,0.1111,3777.55,0,1.0545,2,23856.08,14171.3,Own,Home,0,Pending,No
20042,28,Male,Single,Bachelor,Salaried,0,99567.92,8297.33,612,248699.43,24,0.1394,11933.73,0,1.4383,1,10133.49,3200.85,Rent,Business,1,Defaulted,Yes
20043,44,Female,Married,Bachelor,Salaried,2,57464.45,4788.7,722,10972.15,60,0.0855,225.37,1,0.0875,4,0.0,1104.38,Own,Personal,0,Approved,No
20044,23,Female,Single,High School,Salaried,1,44918.01,3743.17,638,15405.43,24,0.1413,740.61,0,0.1979,2,18480.54,10747.48,Mortgage,Education,0,Approved,No
20045,45,Female,Married,Bachelor,Student,0,5018.74,418.23,561,3000.0,36,0.2014,111.7,1,0.9129,2,3733.42,4127.72,Rent,Auto,1,Defaulted,Yes
20046,39,Male,Married,Bachelor,Self-Employed,5,114453.31,9537.78,539,18966.69,24,0.216,980.21,0,0.1028,0,46749.71,13534.79,Rent,Personal,2,Defaulted,Yes
20047,53,Male,Married,Master,Salaried,7,123299.58,10274.96,634,105036.18,36,0.1672,3730.21,1,0.3903,1,44625.44,6158.53,Own,Education,0,Approved,No
20048,22,Male,Married,High School,Salaried,1,70963.22,5913.6,723,264793.17,24,0.1133,12382.05,0,1.5,0,6688.42,1974.64,Mortgage,Home,0,Defaulted,Yes
20049,35,Male,Married,Master,Self-Employed,14,86241.26,7186.77,709,285295.1,36,0.101,9219.07,2,1.3668,0,27809.35,6959.03,Rent,Home,0,Approved,No
20050,42,Male,Married,Bachelor,Salaried,10,69700.4,5808.37,720,41349.12,36,0.1152,1363.92,0,0.2348,2,30610.7,8858.71,Own,Auto,0,Approved,No
